TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media,Hour,Year,Month,MonthName,MonthDay,DayName,Week,Date,Time
1546937436491550720,"It’s 2:20 in Alabama, 🇺🇸 – that means it’s time to celebrate the 220th delivery of the #A220 to @JetBlue! 
She may be our smallest bird, but the #A220 boasts some BIG features. Learn more: https://t.co/2P8vFYF725 https://t.co/5CeBi49Sti",Airbus,en,"['A220', 'A220']",4,59,330,7,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FXdyJ0AaMAADr31.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1546829594296287234/pl/qDJGdISu6-CIibaK.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1546829594296287234/vid/480x270/QNjJbPBFhaDM5lmI.mp4?tag=14', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1546829594296287234/vid/640x360/3fZtFut0ff4_y5vB.mp4?tag=14', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1546829594296287234/vid/1280x720/6VxzsR9T7K4BDsPM.mp4?tag=14', contentType='video/mp4', bitrate=2176000)], duration=98.231, views=12130, altText=None)]",19,2022,7,July,12,Tuesday,28,2022-07-12,19:20:00
1545436236696920066,"Busy days again in June! 
We achieved the delivery of 60 aircraft to 35 customers. And we added 78 orders to our books - including 12 #A350 for @Qantas, 2 #A350F for @silkwaywest, 8 #A321neo for @flymepegasus and 2 #ACJ corporate jets. 
Find out more: https://t.co/Dq6k5tdNRX https://t.co/Ye1OHrTkM6",Airbus,en,"['A350', 'A350F', 'A321neo', 'ACJ']",8,42,290,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FXJ5UFCWAAAmTC8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FXJ5UFCWAAAmTC8?format=jpg&name=orig', altText=None)]",15,2022,7,July,8,Friday,27,2022-07-08,15:54:46
1545407706487570433,@Julianspoiler @prattandwhitney Great guess! The #A350 already operated on 100% SAF last year...but stay tuned for more details on the next aircraft,Airbus,en,['A350'],0,1,2,0,,14,2022,7,July,8,Friday,27,2022-07-08,14:01:24
1545370080195874820,"👀 who we spotted 🛫 w/ one @prattandwhitney
 GTF™ engine operating on 100% Sustainable Aviation Fuel!
#A320neo is now the 4th Airbus aircraft to have flown as part of our flight test campaigns aimed at certifying 100% SAF by 2030.
Which ✈️ do you think will be next? https://t.co/YFY4VDk5QU",Airbus,en,['A320neo'],3,36,270,5,"[Photo(previewUrl='https://pbs.twimg.com/media/FXJBuAWXoAMFK2E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FXJBuAWXoAMFK2E?format=jpg&name=orig', altText=None)]",11,2022,7,July,8,Friday,27,2022-07-08,11:31:53
1540255912379781121,"#ILA22 | Beluga in action! The Beluga was built for outsized transportation, carrying cargo from 🛰️ space industries and 🚁 to military vehicles and 📦 humanitarian supply distributors.
Learn more: https://t.co/XD66bPVSPn https://t.co/LqO8IlIDvZ",Airbus,en,['ILA22'],5,60,318,10,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1540255617931255809/pu/img/VP6dX3_H4R7_nFRv.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1540255617931255809/pu/vid/480x270/_I3xlYV5pTgEgHZu.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1540255617931255809/pu/vid/640x360/E3jTMFebc1rGKHoJ.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1540255617931255809/pu/vid/1280x720/MIUJG6fBGyAgDYx7.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1540255617931255809/pu/pl/fkCU4EfINb4stUSO.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=26.08, views=17857, altText=None)]",8,2022,6,June,24,Friday,25,2022-06-24,08:50:00
1539986894473334784,"Flying into the future with #A350 #AirspaceExplorer at #ILA22! Take a sneak preview of what will be possible inside the #AirspaceCabin. 
Visit https://t.co/blD1kwwt6c https://t.co/6EYg8NGJya",Airbus,en,"['A350', 'AirspaceExplorer', 'ILA22', 'AirspaceCabin']",6,41,287,4,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1539986536564932609/pu/img/bpg7Po4sYFdbTDxL.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1539986536564932609/pu/vid/480x270/Cyu1bi4-H0a0oxi4.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1539986536564932609/pu/vid/1280x720/ZhAzm9NNUk39GJJC.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1539986536564932609/pu/vid/640x360/PnxLSXTDfa2u6xgJ.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1539986536564932609/pu/pl/bKM7djI7I5rjMPsY.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=29.96, views=14283, altText=None)]",15,2022,6,June,23,Thursday,25,2022-06-23,15:01:01
1539925514042970112,"Great to be working with you @ACI_Europe 🤝. 
Our #ZEROe ambition can only be achieved by working together to bring future technologies and alternative energy sources to market.",Airbus,en,['ZEROe'],4,5,58,1,,10,2022,6,June,23,Thursday,25,2022-06-23,10:57:07
1539599271099617280,"Big is #BelugaXL. 
Vital statistics: 46m in length, 7,1m high and up to 8,1m wide. #ILA22 
Learn more: https://t.co/DEBDmFmd6q https://t.co/uZ0U9RPfYe",Airbus,en,"['BelugaXL', 'ILA22']",9,68,503,21,"[Photo(previewUrl='https://pbs.twimg.com/media/FV3AZeaXgAE0EgE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FV3AZeaXgAE0EgE?format=jpg&name=orig', altText=None)]",13,2022,6,June,22,Wednesday,25,2022-06-22,13:20:45
1539565820132708352,"All set for a fantastic #ILA22 airshow! What can you expect? This 🐳, this ✈️ and this 💺!
Watch this space for the latest news and visit our website for more info: https://t.co/M3PNMsyeNN https://t.co/JoEUssSjda",Airbus,en,['ILA22'],14,83,561,10,"[Photo(previewUrl='https://pbs.twimg.com/media/FV2ip5hWIAEbcIz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FV2ip5hWIAEbcIz?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FV2ip5qXwAE4joc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FV2ip5qXwAE4joc?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FV2ip5rXkAESch8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FV2ip5rXkAESch8?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FV2ip5lWYAAMEDI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FV2ip5lWYAAMEDI?format=jpg&name=orig', altText=None)]",11,2022,6,June,22,Wednesday,25,2022-06-22,11:07:49
1537798789930655755,"Soaring into the weekend like the #A321XLR 🛫!

Our new aircraft took off from Hamburg-Finkenwerder Airport on 15 June 2022 - look at it go! https://t.co/YXIWYh3DZS",Airbus,en,['A321XLR'],4,39,403,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FVdb2E3WIAE55Gc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FVdb2E3WIAE55Gc?format=jpg&name=orig', altText=None)]",14,2022,6,June,17,Friday,24,2022-06-17,14:06:17
1537110798878785536,"@CFM_engines @GEAviation @SafranEngines Thanks for the smooth ride today, @CFM_engines !",Airbus,en,,0,0,11,0,,16,2022,6,June,15,Wednesday,24,2022-06-15,16:32:27
1537110540241276936,"@SafranLandingS Thanks @SafranLandingS, thrilled to share this milestone with you!",Airbus,en,,0,0,0,0,,16,2022,6,June,15,Wednesday,24,2022-06-15,16:31:25
1537109291433443335,@BoeingAirplanes Thanks @BoeingAirplanes - first flights are indeed always a special moment for our aviation community!,Airbus,en,,3,16,322,5,,16,2022,6,June,15,Wednesday,24,2022-06-15,16:26:27
1537109229617696769,@diehlaviation Thanks @diehlaviation! #ProudPartners,Airbus,en,['ProudPartners'],0,0,3,0,,16,2022,6,June,15,Wednesday,24,2022-06-15,16:26:13
1537109072172003328,@prattandwhitney Thanks @prattandwhitney - great to have you on board!,Airbus,en,,2,1,10,0,,16,2022,6,June,15,Wednesday,24,2022-06-15,16:25:35
1537079900636688386,"And we have first flight! 🛫 
The game-changing #A321XLR stretching its wings for the first time - kicking off its flight test campaign.
💡 Wondering what a first flight is about? Check out this video: https://t.co/Yz8d4m8JuB https://t.co/Lnf95RaNZ9",Airbus,en,['A321XLR'],61,377,1730,71,"[Photo(previewUrl='https://pbs.twimg.com/media/FVTN41GWYAEJf1y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FVTN41GWYAEJf1y?format=jpg&name=orig', altText=None)]",14,2022,6,June,15,Wednesday,24,2022-06-15,14:29:40
1534563045900529664,"Airbus delivered 47 commercial aircraft in May 2022 #A220 #A320 #A330 #A350. Order-wise, 13 jets were added to our books including one #ACJTwoTwenty.
Learn more: https://t.co/Dq6k5tdNRX https://t.co/cXo7QR00Dd",Airbus,en,"['A220', 'A320', 'A330', 'A350', 'ACJTwoTwenty']",9,59,368,5,"[Photo(previewUrl='https://pbs.twimg.com/media/FUvcyApWQAI16Pa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUvcyApWQAI16Pa?format=jpg&name=orig', altText=None)]",15,2022,6,June,8,Wednesday,23,2022-06-08,15:48:35
1532260771719262209,#ThrowbackThursday - our #A350-1000 flying over Sydney Harbour only a month ago! A big thank you and congratulations to James D. Morgan for capturing this special moment so well. This picture has been named one of photos in May by @GuardianAus. https://t.co/DXRWeTK2Vw,Airbus,en,"['ThrowbackThursday', 'A350']",5,78,527,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FUOu3o2XwAASBk1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUOu3o2XwAASBk1?format=jpg&name=orig', altText=None)]",7,2022,6,June,2,Thursday,22,2022-06-02,07:20:10
1531628316884897793,"The Airbus NOVA newsletter is back on Twitter #Revue! 
Which of these 🟦⬜️ gives our eXtra Performance Wing its “flying colours”? Get your first 👀 at our latest demonstrator 🛩️ here and subscribe to receive more! 👇🏻 https://t.co/HmHYDivR5u https://t.co/HZ4SUpvSY0",Airbus,en,['Revue'],2,20,148,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FUFvq_-XsAAcwgK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUFvq_-XsAAcwgK?format=jpg&name=orig', altText=None)]",13,2022,5,May,31,Tuesday,22,2022-05-31,13:27:01
1531277460632920068,"⬜️🟦 Airbus' latest demonstrator ✈️ is freshly painted ⬜️🟦! 
The eXtra Performance Wing demonstrator, accelerated by #AirbusUpNext, will test wing aerodynamics and performance to reduce CO₂ emissions. Next step? Integration of some very special wings! 🔗 https://t.co/09D1JWo7oW https://t.co/kVdRNX0IC9",Airbus,en,['AirbusUpNext'],2,43,217,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FUAwLSbXoAEmdbm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUAwLSbXoAEmdbm?format=jpg&name=orig', altText=None)]",14,2022,5,May,30,Monday,22,2022-05-30,14:12:51
1531111224305664002,"Thanks for the wishes, @flysrilankan! We're proud to have you part of this exciting journey!",Airbus,en,,0,12,166,1,,3,2022,5,May,30,Monday,22,2022-05-30,03:12:17
1528751573731508226,@Griffin_GAM @IndiGo6E Congratulations on the 1st #A321neo in your portfolio - here's hoping this will be the first of many!,Airbus,en,['A321neo'],0,1,17,0,,14,2022,5,May,23,Monday,21,2022-05-23,14:55:52
1528747780524720128,What better time to celebrate two momentous anniversaries - 5 years of Airbus Corporate Helicopters and 10 years of Airbus Corporate Jets - than the start of the #EBACE2022 show. Check out the video we put together to mark these two milestones. #ACH #ACJ https://t.co/3vg5grusQN,Airbus,en,"['EBACE2022', 'ACH', 'ACJ']",7,31,180,2,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FTcz4J1WIAAyIVQ.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1528746528575193088/pl/KhPGDHw23rYYNT7f.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1528746528575193088/vid/1280x720/q43izeqaHu7ZSJB4.mp4?tag=14', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1528746528575193088/vid/480x270/Z6lsFNlCxWOPpUyM.mp4?tag=14', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1528746528575193088/vid/640x360/eYr6LFdRsNYsiQW_.mp4?tag=14', contentType='video/mp4', bitrate=832000)], duration=29.96, views=9353, altText=None)]",14,2022,5,May,23,Monday,21,2022-05-23,14:40:48
1527996882340806656,"Welcome to the new #ACJTwoTwenty Creative Studio - an immersive and completely unique experience centre aiming at helping our #ACJ customers to imagine, design, feel and personalise the space onboard their next ACJ TwoTwenty. 
⬇️ Follow the guides! #EBACE2022 https://t.co/CYe1XfUI4A",Airbus,en,"['ACJTwoTwenty', 'ACJ', 'EBACE2022']",20,32,130,2,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FTL6c9-XsAAzdzU.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1527557284771123200/vid/480x270/I1ZoSPZeJZGaWWXe.mp4?tag=14', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1527557284771123200/pl/mEHfGafgWdQilohq.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1527557284771123200/vid/640x360/03Ho9vVeJoWZ5c-W.mp4?tag=14', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1527557284771123200/vid/1280x720/QezTcJN_JdI-Z7DX.mp4?tag=14', contentType='video/mp4', bitrate=2176000)], duration=139.6, views=6942, altText=None)]",12,2022,5,May,21,Saturday,20,2022-05-21,12:57:00
1527680547895525378,"3, 2, 1,... Welcome onboard @delta's new #A321neo making its debut today! This is the airline's first aircraft to feature a full #AirspaceCabin, offering a true wide-body like experience. Speaking of firsts, the A321neo is also home to Delta's new Domestic First Class seat. https://t.co/Egj3fAxjfo",Airbus,en,"['A321neo', 'AirspaceCabin']",4,65,344,12,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FTLpF-CWAAAXrdO.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1527538476740132864/vid/480x270/P6MV65h7m-hpVuLx.mp4?tag=14', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1527538476740132864/pl/TCs34YSKsZufsdTl.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1527538476740132864/vid/1280x720/nDi4Q7K0Iy_VIMtn.mp4?tag=14', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1527538476740132864/vid/640x360/z4-cMSJz0ZYgYisn.mp4?tag=14', contentType='video/mp4', bitrate=832000)], duration=59.2, views=13837, altText=None)]",16,2022,5,May,20,Friday,20,2022-05-20,16:00:00
1523851845424144387,"Three Asian countries visited: 🇸🇬 🇻🇳 🇯🇵 and countless of memories created together with @airBaltic on this #A220Tour. 

Thanks for joining us on this tour through Asia, and we can't wait to see you fly on an #A220 in the future!😉 https://t.co/lqc0GCG3wz",Airbus,en,"['A220Tour', 'A220']",2,28,144,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FSXNb-EUcAAWZ0m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSXNb-EUcAAWZ0m?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FSXNttLUUAIDDEM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSXNttLUUAIDDEM?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FSXN4PgVcAAOFhq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSXN4PgVcAAOFhq?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FSXN_CjUYAAcEpq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSXN_CjUYAAcEpq?format=jpg&name=orig', altText=None)]",2,2022,5,May,10,Tuesday,19,2022-05-10,02:26:06
1523692706408837125,"Airbus delivered 48 commercial aircraft in April 2022. Order-wise, 98 jets were added to our books - including four #A350F for @AirFranceKLM, making it the fourth firm customer for the A350 Freighter. 
Learn more: https://t.co/Dq6k5telHv https://t.co/nYEKsRc3mc",Airbus,en,['A350F'],11,57,461,3,"[Photo(previewUrl='https://pbs.twimg.com/media/FSU73DOXwAEhBBO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSU73DOXwAEhBBO?format=jpg&name=orig', altText=None)]",15,2022,5,May,9,Monday,19,2022-05-09,15:53:44
1523525905351544833,Here we are on the next stop of the #A220Tour: Japan 🇯🇵 - Hello Tokyo! We are looking forward to showing all the #A220 has to offer to our visitors. https://t.co/4Eq1MDZzo2,Airbus,en,"['A220Tour', 'A220']",3,35,231,9,"[Photo(previewUrl='https://pbs.twimg.com/media/FSSmj9MUcAEzCLr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSSmj9MUcAEzCLr?format=jpg&name=orig', altText=None)]",4,2022,5,May,9,Monday,19,2022-05-09,04:50:56
1522542944028590082,Ending the week with a spotlight on our #LongRangeLeader #A350 - big thanks to Olivier Hoarau for snapping this illuminating shot!💡✈️,Airbus,en,"['LongRangeLeader', 'A350']",4,34,322,2,,11,2022,5,May,6,Friday,18,2022-05-06,11:44:59
1522445998374621185,"""Xin chào Viet Nam!"" (Hello Vietnam!) We are glad to be in Hanoi for the latest stop of the #A220Tour!

Vietnam's unique position represents an opportunity for operators to profitably fly the #A220 on favorable but thin routes and to remote or challenging airports. https://t.co/G4owHAzgVJ",Airbus,en,"['A220Tour', 'A220']",1,16,177,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FSDQVXyVUAAWzPM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSDQVXyVUAAWzPM?format=jpg&name=orig', altText=None)]",5,2022,5,May,6,Friday,18,2022-05-06,05:19:46
1522160488439816193,"@Qantas @SydneyAirport Thank YOU for the welcome, @Qantas! #ProjectSunrise",Airbus,en,['ProjectSunrise'],1,2,40,0,,10,2022,5,May,5,Thursday,18,2022-05-05,10:25:15
1522143388744790017,"Hello Singapore 🇸🇬! The #A220-300 was recently in this sunny island as part of the #A220Tour in Asia. 

The aircraft's range of 3,400nm facilitates the launch of services to the less-explored destinations, or flights between Singapore, Australia, North Asia and the Middle East. https://t.co/uVc6i1FqD6",Airbus,en,"['A220', 'A220Tour']",2,13,169,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FR-9GnxX0AAITT6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FR-9GnxX0AAITT6?format=jpg&name=orig', altText=None)]",9,2022,5,May,5,Thursday,18,2022-05-05,09:17:18
1521370843804315648,"Passport at the ready! We're embarking on a journey through three Asian countries as part of the #A220Tour together with @airBaltic.

Follow the aircraft on @flightradar24, and share your #A220 pictures wherever you see us - in the sky or on the ground! https://t.co/318JNBgeDc",Airbus,en,"['A220Tour', 'A220']",12,69,614,8,,6,2022,5,May,3,Tuesday,18,2022-05-03,06:07:29
1521119062637654018,"Behold the #A321XLR proudly rolling out of our paintshop!
Here's to more 𝐗citing 𝐋andmarks within 𝐑each! https://t.co/qeudFaYQK3",Airbus,en,['A321XLR'],20,189,909,28,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FRwM8bGXEAAEUbm.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1521103392470413313/vid/640x360/NOgY-w9bGTw2LG99.mp4?tag=14', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1521103392470413313/vid/1280x720/ksue1gE_Fd35YSqe.mp4?tag=14', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1521103392470413313/pl/aNN2vagFfnsooxJr.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1521103392470413313/vid/480x270/jeH2xChdSUUV6fD5.mp4?tag=14', contentType='video/mp4', bitrate=288000)], duration=59.88, views=38867, altText=None)]",13,2022,5,May,2,Monday,18,2022-05-02,13:27:00
1521051904876363776,"Such an iconic stage deserves the performance of a leader.
#A350 #LongRangeLeader #Qantas #Sydney https://t.co/Fjr7vF0HCC",Airbus,en,"['A350', 'LongRangeLeader', 'Qantas', 'Sydney']",25,193,1201,17,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FRvcn7WXoAECdV0.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1521051132663115777/pl/Raa6IuVviEeAhqET.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1521051132663115777/vid/480x600/PSJclzIWgIwnjifA.mp4?tag=14', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/amplify_video/1521051132663115777/vid/320x400/P21sqdHb-R1EK_h2.mp4?tag=14', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/amplify_video/1521051132663115777/vid/720x900/tNOhG6mj2Y12mPgY.mp4?tag=14', contentType='video/mp4', bitrate=2176000)], duration=41.04, views=33161, altText=None)]",9,2022,5,May,2,Monday,18,2022-05-02,09:00:08
1520943923036028930,"We're proud that @qantas has chosen Airbus for its future fleet with:
🌏 12 #A350 to connect Sydney to London 🦘/ NYC 🍎 direct, overcoming the last frontiers in aviation;
🇦🇺 20 #A220 &amp; 20 #A321XLR to build one of the most modern and sustainable fleet.
Good on ya, Qantas! https://t.co/KnhT6ZCZbn",Airbus,en,"['A350', 'A220', 'A321XLR']",18,241,1419,25,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FRvFtoNX0AA3RiV.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1520943675689533440/pu/vid/480x270/chGpekEHXmP9PDXc.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1520943675689533440/pu/vid/640x360/fuNp3v6ZYez1CTg4.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1520943675689533440/pu/vid/1280x720/AHxUJ7RzedYUJYk3.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1520943675689533440/pu/pl/uIWoLsUps6dOZyk8.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=49.866, views=29956, altText=None)]",1,2022,5,May,2,Monday,18,2022-05-02,01:51:03
1518945442393952256,"How the #Metaverse can liven up the passenger experience? We believe crowdsourcing and partnership can translate opportunities offered by technology into travel breakthroughs. 
➡️ Apply to the Metaverse and the Future of Flight challenge: https://t.co/kIGnbxvuQ6",Airbus,en,['Metaverse'],8,11,50,1,,13,2022,4,April,26,Tuesday,17,2022-04-26,13:29:48
1518908497232080896,"Paging all pilots 🧑‍✈️👨‍✈️: it's your time to shine!
We wanted to celebrate #WorldPilotsDay by highlighting the amazing work our own flight test crews do. Check out the video! https://t.co/1QzSAnVf58",Airbus,en,['WorldPilotsDay'],16,157,761,17,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FRQZajVXwAMuxpT.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1518865631038394368/vid/640x360/vGwg8n4uO-oNyr1f.mp4?tag=14', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1518865631038394368/pl/U44gXZ6tMVLlPQ6C.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1518865631038394368/vid/1280x720/5hczVwQl8TVmn9IW.mp4?tag=14', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1518865631038394368/vid/480x270/Z1PD3Q0FqNJoTGNb.mp4?tag=14', contentType='video/mp4', bitrate=288000)], duration=55.52, views=25811, altText=None)]",11,2022,4,April,26,Tuesday,17,2022-04-26,11:03:00
1517842452069109762,@DaveWallsworth @scottiebateman @SanDiegoAirport Dream team! 👍🏻,Airbus,en,,0,3,61,0,,12,2022,4,April,23,Saturday,16,2022-04-23,12:26:55
1516811365784199168,"And... 𝗜𝗧's 𝗔👌🏻1st flight for @ITAAirways' #A350 ""Marcello Lippi""! 👏 Set to join a full-Airbus fleet (#A220, #A320neo, #A330neo), ITA Airways' A350 will deliver significant fuel and emissions savings while offering an upgraded #PaxEx on flights between Italy and the Americas. https://t.co/aOhdXl0li6",Airbus,en,"['A350', 'A220', 'A320neo', 'A330neo', 'PaxEx']",10,90,641,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FQzLqEzWYAMQE03?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQzLqEzWYAMQE03?format=jpg&name=orig', altText=None)]",16,2022,4,April,20,Wednesday,16,2022-04-20,16:09:45
1514908755548332032,@AirFranceFR 🤩,Airbus,qme,,0,0,35,0,,10,2022,4,April,15,Friday,15,2022-04-15,10:09:27
